query_system,mean_success,n_proper_ligands,best_similarity,density,mean_similarity_above_threshold,visualisation_similarity,density_group,similarity_metric,similarity_column,threshold,mean_success_percent
8cvg__1__1.A__1.B_1.F_1.J,0.5,2,92.0,14,79.71428571428571,79.71428571428571,Low density,Protein structure,protein_lddt_max,70,50.0
8cyu__1__1.A_1.B__1.F,1.0,1,99.0,889,96.1259842519685,96.1259842519685,High density,Protein structure,protein_lddt_max,70,100.0
8cyz__1__1.A_1.C__1.E,1.0,1,99.0,889,96.22497187851519,96.22497187851519,High density,Protein structure,protein_lddt_max,70,100.0
8cz7__1__1.A_1.C__1.E,1.0,1,99.0,889,95.92575928008999,95.92575928008999,High density,Protein structure,protein_lddt_max,70,100.0
8czl__1__1.A__1.C_1.D,0.5,1,99.0,2,98.5,98.5,Low density,Protein structure,protein_lddt_max,70,50.0
8d19__1__1.A__1.C_1.D,1.0,1,98.0,2,98.0,98.0,Low density,Protein structure,protein_lddt_max,70,100.0
8d3e__1__1.A__1.C_1.D,1.0,1,100.0,74,95.4054054054054,95.4054054054054,Low density,Protein structure,protein_lddt_max,70,100.0
8d3h__1__1.A__1.C_1.D,0.625,2,100.0,74,95.35135135135135,95.35135135135135,Low density,Protein structure,protein_lddt_max,70,62.5
8d3j__1__1.A__1.D_1.E_1.F,0.625,2,99.0,74,94.75675675675676,94.75675675675676,Low density,Protein structure,protein_lddt_max,70,62.5
8d5b__1__1.A__1.B_1.G_1.H,1.0,1,97.0,8,89.875,89.875,Low density,Protein structure,protein_lddt_max,70,100.0
8d6c__1__1.A__1.F,1.0,1,96.0,169,72.21301775147928,72.21301775147928,Low density,Protein structure,protein_lddt_max,70,100.0
8d6e__1__1.A__1.D,1.0,1,95.0,194,71.74226804123711,71.74226804123711,Low density,Protein structure,protein_lddt_max,70,100.0
8d6f__1__1.A__1.D,1.0,1,97.0,258,71.85658914728683,71.85658914728683,Low density,Protein structure,protein_lddt_max,70,100.0
8d6m__1__1.A__1.C,0.25,1,84.0,406,74.4704433497537,74.4704433497537,High density,Protein structure,protein_lddt_max,70,25.0
8d6t__1__1.A__1.C,0.25,1,95.0,407,75.86732186732186,75.86732186732186,High density,Protein structure,protein_lddt_max,70,25.0
8d9b__1__1.A__1.C_1.D,1.0,1,100.0,230,87.37391304347825,87.37391304347825,Low density,Protein structure,protein_lddt_max,70,100.0
8d9c__1__1.A__1.C_1.D,1.0,1,100.0,257,85.43968871595331,85.43968871595331,Low density,Protein structure,protein_lddt_max,70,100.0
8db0__1__1.A__1.E,0.75,1,67.0,0,,67.0,No neighbours,Protein structure,protein_lddt_max,70,75.0
8dcd__1__1.A__1.E_1.Q_1.R,0.25,1,98.0,20,96.65,96.65,Low density,Protein structure,protein_lddt_max,70,25.0
8ddb__1__1.A__1.B_1.C_1.E,1.0,1,97.0,345,93.46376811594203,93.46376811594203,High density,Protein structure,protein_lddt_max,70,100.0
8dil__1__1.A_1.B__1.K_1.L_1.M,1.0,1,98.0,4,87.0,87.0,Low density,Protein structure,protein_lddt_max,70,100.0
8dj6__1__1.C__1.F_1.O,0.0,1,94.0,115,80.35652173913043,80.35652173913043,Low density,Protein structure,protein_lddt_max,70,0.0
8djv__1__1.A__1.B_1.C_1.D,1.0,1,97.0,343,92.04081632653062,92.04081632653062,High density,Protein structure,protein_lddt_max,70,100.0
8dk4__1__1.A__1.C,1.0,1,99.0,733,87.49522510231924,87.49522510231924,High density,Protein structure,protein_lddt_max,70,100.0
8dkp__1__1.A__1.C_1.D,0.875,2,94.0,390,88.0,88.0,High density,Protein structure,protein_lddt_max,70,87.5
8dkq__1__1.A__1.C_1.D,0.875,2,95.0,398,88.73366834170854,88.73366834170854,High density,Protein structure,protein_lddt_max,70,87.5
8dkt__1__1.A_1.B__1.D_1.E,0.5,1,95.0,77,81.03896103896103,81.03896103896103,Low density,Protein structure,protein_lddt_max,70,50.0
8dml__1__1.B__1.J,0.25,1,92.0,3,91.66666666666667,91.66666666666667,Low density,Protein structure,protein_lddt_max,70,25.0
8doc__1__2.A__2.B_2.D_2.E,1.0,1,99.0,28,94.85714285714286,94.85714285714286,Low density,Protein structure,protein_lddt_max,70,100.0
8dos__1__1.A_1.B__1.C_1.G,0.0,1,98.0,41,79.3170731707317,79.3170731707317,Low density,Protein structure,protein_lddt_max,70,0.0
8dpb__1__1.A_1.B__1.I_1.J,1.0,1,83.0,20,77.6,77.6,Low density,Protein structure,protein_lddt_max,70,100.0
8dq8__1__1.B__1.F_1.G,1.0,2,99.0,134,80.28358208955224,80.28358208955224,Low density,Protein structure,protein_lddt_max,70,100.0
8dqd__1__1.A__1.B,0.75,1,63.0,0,,63.0,No neighbours,Protein structure,protein_lddt_max,70,75.0
8dqh__1__1.B__1.J_1.K_1.L,1.0,1,79.0,90,77.06666666666666,77.06666666666666,Low density,Protein structure,protein_lddt_max,70,100.0
8dqs__1__1.A__1.B_1.C_1.D,0.5,1,98.0,343,94.77551020408163,94.77551020408163,High density,Protein structure,protein_lddt_max,70,50.0
8dsc__1__1.B__1.L,0.0,1,100.0,144,99.22916666666667,99.22916666666667,Low density,Protein structure,protein_lddt_max,70,0.0
8dse__1__1.A_1.B__1.C_1.G,0.375,2,100.0,288,99.33333333333333,99.33333333333333,Low density,Protein structure,protein_lddt_max,70,37.5
8dsh__1__1.A_1.B__1.C,0.0,1,100.0,144,99.22916666666667,99.22916666666667,Low density,Protein structure,protein_lddt_max,70,0.0
8dsh__1__1.A_1.B__1.E_1.F,0.0,2,100.0,288,99.22916666666667,99.22916666666667,Low density,Protein structure,protein_lddt_max,70,0.0
8dsm__1__1.A_1.B__1.J,0.5,1,99.0,144,98.625,98.625,Low density,Protein structure,protein_lddt_max,70,50.0
8dsr__1__1.A__1.C,0.0,1,76.0,907,73.44432194046307,73.44432194046307,High density,Protein structure,protein_lddt_max,70,0.0
8dt1__1__1.B__1.J_1.K,1.0,1,97.0,2053,76.63565513882124,76.63565513882124,High density,Protein structure,protein_lddt_max,70,100.0
8dt5__1__1.B__1.I_1.M_1.O,0.0,1,99.0,2878,88.5542043085476,88.5542043085476,High density,Protein structure,protein_lddt_max,70,0.0
8du3__1__1.A__1.B,1.0,1,99.0,687,83.56040756914119,83.56040756914119,High density,Protein structure,protein_lddt_max,70,100.0
8du9__1__1.B__1.D,0.0,1,99.0,1209,87.43507030603804,87.43507030603804,High density,Protein structure,protein_lddt_max,70,0.0
8dub__1__1.A__1.C,0.0,1,98.0,1154,86.06152512998267,86.06152512998267,High density,Protein structure,protein_lddt_max,70,0.0
8duh__1__1.A__1.C,0.25,1,98.0,1215,85.40246913580246,85.40246913580246,High density,Protein structure,protein_lddt_max,70,25.0
8dui__1__1.A__1.C,0.25,1,99.0,1148,86.43118466898954,86.43118466898954,High density,Protein structure,protein_lddt_max,70,25.0
8duk__1__1.A__1.E,0.25,1,96.0,1190,84.61848739495798,84.61848739495798,High density,Protein structure,protein_lddt_max,70,25.0
8dv7__1__1.B__1.D,0.0,1,98.0,1209,86.09429280397022,86.09429280397022,High density,Protein structure,protein_lddt_max,70,0.0
8dv8__1__1.A__1.C,0.0,1,99.0,1168,87.47174657534246,87.47174657534246,High density,Protein structure,protein_lddt_max,70,0.0
8dvh__1__1.A__1.C_1.D,0.5,1,79.0,86,74.45348837209302,74.45348837209302,Low density,Protein structure,protein_lddt_max,70,50.0
8dvo__1__1.A__1.B_1.C_1.D,0.0,1,99.0,342,95.1608187134503,95.1608187134503,High density,Protein structure,protein_lddt_max,70,0.0
8dxk__1__1.A_1.B__1.C,1.0,1,100.0,475,91.5578947368421,91.5578947368421,High density,Protein structure,protein_lddt_max,70,100.0
8e0h__1__1.A__1.C,0.75,1,92.0,48,73.625,73.625,Low density,Protein structure,protein_lddt_max,70,75.0
8e1h__1__1.A__1.C_1.E_1.F,1.0,1,88.0,24,86.75,86.75,Low density,Protein structure,protein_lddt_max,70,100.0
8e1i__1__1.A__1.C_1.D_1.E_1.F,1.0,1,87.0,48,86.25,86.25,Low density,Protein structure,protein_lddt_max,70,100.0
8e1o__1__1.A__1.D,1.0,1,99.0,38,92.47368421052632,92.47368421052632,Low density,Protein structure,protein_lddt_max,70,100.0
8e1t__1__1.A__1.C_1.E,1.0,1,87.0,24,86.54166666666667,86.54166666666667,Low density,Protein structure,protein_lddt_max,70,100.0
8e1x__1__1.A__1.C,0.25,1,90.0,2355,75.00636942675159,75.00636942675159,High density,Protein structure,protein_lddt_max,70,25.0
8e4s__1__1.A__1.B_1.C_1.D,0.0,1,99.0,342,95.36549707602339,95.36549707602339,High density,Protein structure,protein_lddt_max,70,0.0
8e5i__1__1.A__1.B_1.E,1.0,1,90.0,264,80.10227272727273,80.10227272727273,Low density,Protein structure,protein_lddt_max,70,100.0
8e5m__1__1.A_1.E__1.U,0.0,1,100.0,521,91.38771593090212,91.38771593090212,High density,Protein structure,protein_lddt_max,70,0.0
8e62__1__1.A_1.C__1.G_1.H,0.75,2,76.0,150,71.34666666666666,71.34666666666666,Low density,Protein structure,protein_lddt_max,70,75.0
8e81__1__1.A__1.B,0.5,1,97.0,1180,74.97203389830509,74.97203389830509,High density,Protein structure,protein_lddt_max,70,50.0
8e9e__1__1.A_1.B__1.I_1.J_1.K,1.0,2,100.0,348,92.91954022988506,92.91954022988506,High density,Protein structure,protein_lddt_max,70,100.0
8e9r__1__1.A_1.B__1.E_1.F,1.0,1,99.0,290,92.51724137931035,92.51724137931035,Low density,Protein structure,protein_lddt_max,70,100.0
8ea6__1__1.A_1.B__1.C,0.0,1,77.0,242,72.70661157024793,72.70661157024793,Low density,Protein structure,protein_lddt_max,70,0.0
8eef__1__1.A__1.C_1.D,0.625,2,76.0,72,72.47222222222223,72.47222222222223,Low density,Protein structure,protein_lddt_max,70,62.5
8efj__1__1.A__1.D,0.0,1,94.0,1115,80.78565022421525,80.78565022421525,High density,Protein structure,protein_lddt_max,70,0.0
8egf__1__1.A__1.B_1.C,1.0,1,88.0,177,79.13559322033899,79.13559322033899,Low density,Protein structure,protein_lddt_max,70,100.0
8egz__1__1.B__1.I,1.0,1,93.0,400,88.4,88.4,High density,Protein structure,protein_lddt_max,70,100.0
8eh0__1__1.A__1.C_1.E,0.5,2,94.0,802,88.80798004987531,88.80798004987531,High density,Protein structure,protein_lddt_max,70,50.0
8emu__1__1.A__1.E,0.0,1,100.0,1293,94.76102088167053,94.76102088167053,High density,Protein structure,protein_lddt_max,70,0.0
8eni__1__2.A__2.B,0.25,1,99.0,31,93.2258064516129,93.2258064516129,Low density,Protein structure,protein_lddt_max,70,25.0
8eq9__1__1.A__1.B,0.25,1,97.0,24,81.58333333333333,81.58333333333333,Low density,Protein structure,protein_lddt_max,70,25.0
8eqz__1__1.A__1.C,0.0,1,98.0,374,78.03208556149733,78.03208556149733,High density,Protein structure,protein_lddt_max,70,0.0
8er0__1__1.A__1.C_1.D,0.875,2,97.0,94,92.97872340425532,92.97872340425532,Low density,Protein structure,protein_lddt_max,70,87.5
8erb__1__1.A_1.C__1.Q,1.0,1,91.0,421,77.7125890736342,77.7125890736342,High density,Protein structure,protein_lddt_max,70,100.0
8erd__1__1.A__1.B,1.0,1,96.0,1319,78.9461713419257,78.9461713419257,High density,Protein structure,protein_lddt_max,70,100.0
8erj__1__1.A_2.C__1.I,1.0,1,91.0,425,77.69882352941177,77.69882352941177,High density,Protein structure,protein_lddt_max,70,100.0
8etd__1__1.B__1.E_1.F,1.0,1,97.0,1779,75.08263069139966,75.08263069139966,High density,Protein structure,protein_lddt_max,70,100.0
8evx__1__1.A__1.C_1.D_1.E_1.F_1.G,1.0,1,79.0,194,74.19587628865979,74.19587628865979,Low density,Protein structure,protein_lddt_max,70,100.0
8evz__1__1.A__1.D_1.E_1.F_1.G,1.0,1,86.0,162,76.53086419753086,76.53086419753086,Low density,Protein structure,protein_lddt_max,70,100.0
8ewz__1__1.A__1.B_1.C_1.H,0.25,1,100.0,106,88.70754716981132,88.70754716981132,Low density,Protein structure,protein_lddt_max,70,25.0
8ex1__1__1.A__1.B,1.0,1,99.0,1134,72.36860670194004,72.36860670194004,High density,Protein structure,protein_lddt_max,70,100.0
8ex2__1__1.A__1.B,1.0,1,99.0,943,72.57582184517497,72.57582184517497,High density,Protein structure,protein_lddt_max,70,100.0
8ex3__1__1.A__1.B_1.C,0.5,1,100.0,106,88.70754716981132,88.70754716981132,Low density,Protein structure,protein_lddt_max,70,50.0
8exl__1__1.A__1.B,1.0,1,99.0,245,78.98775510204082,78.98775510204082,Low density,Protein structure,protein_lddt_max,70,100.0
8exu__1__1.A__1.B,1.0,1,99.0,249,78.73895582329317,78.73895582329317,Low density,Protein structure,protein_lddt_max,70,100.0
8eym__1__1.A_1.B__1.C_1.E,0.5,1,72.0,44,70.77272727272727,70.77272727272727,Low density,Protein structure,protein_lddt_max,70,50.0
8ez1__1__1.A_1.B__1.D,0.25,1,100.0,573,78.35951134380454,78.35951134380454,High density,Protein structure,protein_lddt_max,70,25.0
8f1g__1__1.A__1.C,0.0,1,100.0,209,90.37320574162679,90.37320574162679,Low density,Protein structure,protein_lddt_max,70,0.0
8f1z__1__1.A__1.B,1.0,1,95.0,2050,75.82487804878049,75.82487804878049,High density,Protein structure,protein_lddt_max,70,100.0
8f4q__1__1.A__1.F,0.0,1,91.0,177,82.31638418079096,82.31638418079096,Low density,Protein structure,protein_lddt_max,70,0.0
8f71__1__1.B__1.E_1.F,1.0,1,76.0,36,71.94444444444444,71.94444444444444,Low density,Protein structure,protein_lddt_max,70,100.0
8f8k__1__1.A__1.F_1.G_1.I_1.J_1.K,0.0,1,81.0,2,81.0,81.0,Low density,Protein structure,protein_lddt_max,70,0.0
8f8l__1__1.A__1.B_1.D_1.E,0.0,1,80.0,2,80.0,80.0,Low density,Protein structure,protein_lddt_max,70,0.0
8f8m__1__1.A__1.C,0.0,1,93.0,80,75.1875,75.1875,Low density,Protein structure,protein_lddt_max,70,0.0
8fb1__1__1.A__1.C,0.75,1,96.0,340,87.25,87.25,High density,Protein structure,protein_lddt_max,70,75.0
8fb1__1__1.A__1.D,0.75,1,96.0,340,87.25,87.25,High density,Protein structure,protein_lddt_max,70,75.0
8fcd__1__1.A_1.B__1.C,1.0,1,99.0,475,92.42736842105263,92.42736842105263,High density,Protein structure,protein_lddt_max,70,100.0
8fdb__1__1.A_1.B__1.D_1.F_1.H,0.125,2,71.0,14,70.85714285714286,70.85714285714286,Low density,Protein structure,protein_lddt_max,70,12.5
8fdx__1__1.A__1.B_1.C,1.0,2,100.0,128,94.46875,94.46875,Low density,Protein structure,protein_lddt_max,70,100.0
8fdz__1__1.A__1.B_1.C,1.0,2,100.0,128,94.625,94.625,Low density,Protein structure,protein_lddt_max,70,100.0
8fe6__1__1.A__1.I,1.0,1,99.0,166,92.06626506024097,92.06626506024097,Low density,Protein structure,protein_lddt_max,70,100.0
8fe8__1__1.A_1.B__1.C,0.75,1,100.0,476,91.05672268907563,91.05672268907563,High density,Protein structure,protein_lddt_max,70,75.0
8fe9__1__1.A__1.B,1.0,1,93.0,1933,75.5126745990688,75.5126745990688,High density,Protein structure,protein_lddt_max,70,100.0
8fen__1__1.A__1.B_1.C,0.625,2,91.0,60,84.66666666666667,84.66666666666667,Low density,Protein structure,protein_lddt_max,70,62.5
8fev__1__1.A__1.C_1.D,0.5,2,79.0,60,75.2,75.2,Low density,Protein structure,protein_lddt_max,70,50.0
8fgz__1__1.A__1.B,1.0,1,98.0,1107,77.45528455284553,77.45528455284553,High density,Protein structure,protein_lddt_max,70,100.0
8fh4__1__1.A__1.E,0.5,1,96.0,290,76.09655172413792,76.09655172413792,Low density,Protein structure,protein_lddt_max,70,50.0
8fh5__1__1.A__1.B_1.C,1.0,2,100.0,1034,89.51450676982591,89.51450676982591,High density,Protein structure,protein_lddt_max,70,100.0
8fh9__1__1.A__1.B_1.C,1.0,2,100.0,1024,89.244140625,89.244140625,High density,Protein structure,protein_lddt_max,70,100.0
8fjt__1__1.A_1.B__1.C_1.E,0.5,2,99.0,804,87.19402985074628,87.19402985074628,High density,Protein structure,protein_lddt_max,70,50.0
8fju__1__1.A_1.B__1.C_1.D,0.5,2,98.0,804,86.89800995024876,86.89800995024876,High density,Protein structure,protein_lddt_max,70,50.0
8fjx__1__1.A__1.B_1.C,0.625,2,99.0,128,93.390625,93.390625,Low density,Protein structure,protein_lddt_max,70,62.5
8fjy__1__1.A__1.B_1.C,0.75,2,99.0,128,93.8125,93.8125,Low density,Protein structure,protein_lddt_max,70,75.0
8fjz__1__1.C__1.I,1.0,1,98.0,291,76.27147766323024,76.27147766323024,Low density,Protein structure,protein_lddt_max,70,100.0
8fko__1__1.C__1.I,0.5,1,98.0,272,76.70588235294117,76.70588235294117,Low density,Protein structure,protein_lddt_max,70,50.0
8fly__1__1.A__1.K,0.5,1,98.0,8236,78.5461389023798,78.5461389023798,High density,Protein structure,protein_lddt_max,70,50.0
8flz__1__1.A__1.K,0.25,1,98.0,8116,78.55618531296206,78.55618531296206,High density,Protein structure,protein_lddt_max,70,25.0
8fm0__1__1.A__1.K,0.25,1,98.0,8199,78.43883400414684,78.43883400414684,High density,Protein structure,protein_lddt_max,70,25.0
8fm2__1__1.A__1.K,0.25,1,98.0,8057,78.41218815936453,78.41218815936453,High density,Protein structure,protein_lddt_max,70,25.0
8fm3__1__1.A__1.K,0.25,1,98.0,8163,78.42827391890236,78.42827391890236,High density,Protein structure,protein_lddt_max,70,25.0
8fm4__1__1.A__1.K,0.25,1,98.0,8252,78.52641783809986,78.52641783809986,High density,Protein structure,protein_lddt_max,70,25.0
8fm5__1__1.A__1.K,0.0,1,98.0,8184,78.36791300097752,78.36791300097752,High density,Protein structure,protein_lddt_max,70,0.0
8fm7__1__1.A__1.K,0.25,1,98.0,8283,78.6461427019196,78.6461427019196,High density,Protein structure,protein_lddt_max,70,25.0
8fm8__1__1.A__1.K,0.0,1,98.0,8138,78.34799705087245,78.34799705087245,High density,Protein structure,protein_lddt_max,70,0.0
8fo5__1__1.A_1.B__1.E,0.0,1,94.0,1268,79.94716088328076,79.94716088328076,High density,Protein structure,protein_lddt_max,70,0.0
8fp1__1__1.A__1.B,0.75,1,87.0,1255,76.5179282868526,76.5179282868526,High density,Protein structure,protein_lddt_max,70,75.0
8fp5__1__1.A__1.C_1.D,0.75,1,98.0,1170,80.04444444444445,80.04444444444445,High density,Protein structure,protein_lddt_max,70,75.0
8fqx__1__1.A__1.B_1.C,0.5,1,100.0,1294,94.82302936630603,94.82302936630603,High density,Protein structure,protein_lddt_max,70,50.0
8fsi__1__1.A__1.B_1.C_1.D_1.F,0.75,1,95.0,2,94.5,94.5,Low density,Protein structure,protein_lddt_max,70,75.0
8ftr__1__2.A__2.B,0.75,1,68.0,0,,68.0,No neighbours,Protein structure,protein_lddt_max,70,75.0
8fts__1__2.A__2.B_2.C_2.D,0.75,1,67.0,0,,67.0,No neighbours,Protein structure,protein_lddt_max,70,75.0
8fwp__1__1.A_1.B__1.D_1.E,0.25,1,85.0,75,79.66666666666667,79.66666666666667,Low density,Protein structure,protein_lddt_max,70,25.0
8fwz__1__1.B__1.E,1.0,1,94.0,255,75.33333333333333,75.33333333333333,Low density,Protein structure,protein_lddt_max,70,100.0
8fx1__1__1.A__1.C,0.75,1,94.0,283,75.30742049469964,75.30742049469964,Low density,Protein structure,protein_lddt_max,70,75.0
8fx2__1__1.B__1.D,1.0,1,93.0,265,75.39245283018867,75.39245283018867,Low density,Protein structure,protein_lddt_max,70,100.0
8fx3__1__1.B__1.D,0.75,1,92.0,238,74.6470588235294,74.6470588235294,Low density,Protein structure,protein_lddt_max,70,75.0
8fxn__1__1.A__1.B,0.0,1,99.0,1619,82.25015441630636,82.25015441630636,High density,Protein structure,protein_lddt_max,70,0.0
8fy7__1__1.A_1.B__1.C,1.0,1,100.0,889,95.37682789651294,95.37682789651294,High density,Protein structure,protein_lddt_max,70,100.0
8fz1__1__1.A__1.G_1.I_1.K,0.5,1,98.0,182,89.81868131868131,89.81868131868131,Low density,Protein structure,protein_lddt_max,70,50.0
8g20__1__1.A__1.C_1.D_1.G,0.25,1,99.0,218,87.56422018348624,87.56422018348624,Low density,Protein structure,protein_lddt_max,70,25.0
8g3e__1__1.A__1.C,0.0,1,100.0,197,91.20812182741116,91.20812182741116,Low density,Protein structure,protein_lddt_max,70,0.0
8g3s__1__1.A__1.E,1.0,1,99.0,907,90.27232635060639,90.27232635060639,High density,Protein structure,protein_lddt_max,70,100.0
8g63__1__1.A__1.B,1.0,1,97.0,2410,78.36058091286307,78.36058091286307,High density,Protein structure,protein_lddt_max,70,100.0
8g68__1__1.A__1.C,0.0,1,99.0,396,89.98484848484848,89.98484848484848,High density,Protein structure,protein_lddt_max,70,0.0
8g69__1__1.A__1.C,0.0,1,97.0,395,88.35443037974683,88.35443037974683,High density,Protein structure,protein_lddt_max,70,0.0
8g8x__1__1.A__1.C,1.0,1,97.0,1729,78.27356853672643,78.27356853672643,High density,Protein structure,protein_lddt_max,70,100.0
8gb4__1__1.A__1.E_1.F_1.G,0.875,2,99.0,4954,77.38877674606378,77.38877674606378,High density,Protein structure,protein_lddt_max,70,87.5
8gcz__1__1.A__1.N,0.25,1,97.0,8377,78.756117941984,78.756117941984,High density,Protein structure,protein_lddt_max,70,25.0
8gdk__1__1.A__1.O,0.75,1,97.0,8528,78.68855534709193,78.68855534709193,High density,Protein structure,protein_lddt_max,70,75.0
8gds__1__1.A__1.E,0.0,1,93.0,503,75.71769383697813,75.71769383697813,High density,Protein structure,protein_lddt_max,70,0.0
8gem__1__1.A__1.B,0.5,1,99.0,326,81.66871165644172,81.66871165644172,Low density,Protein structure,protein_lddt_max,70,50.0
8geu__1__1.A__1.B,0.75,1,97.0,322,80.81055900621118,80.81055900621118,Low density,Protein structure,protein_lddt_max,70,75.0
8gev__1__1.A__1.B,0.75,1,99.0,326,81.72699386503068,81.72699386503068,Low density,Protein structure,protein_lddt_max,70,75.0
8gez__1__1.A__1.B,0.0,1,100.0,5,99.2,99.2,Low density,Protein structure,protein_lddt_max,70,0.0
8gf0__1__1.A__1.B,0.25,1,100.0,5,99.0,99.0,Low density,Protein structure,protein_lddt_max,70,25.0
8gfd__1__1.A__1.B,0.0,1,100.0,5,99.2,99.2,Low density,Protein structure,protein_lddt_max,70,0.0
8gff__1__1.A__1.B,0.0,1,100.0,5,99.0,99.0,Low density,Protein structure,protein_lddt_max,70,0.0
8gfg__1__1.A__1.B,0.0,1,99.0,5,98.6,98.6,Low density,Protein structure,protein_lddt_max,70,0.0
8gfh__1__1.A__1.B_1.C,0.375,2,100.0,10,99.6,99.6,Low density,Protein structure,protein_lddt_max,70,37.5
8gfq__1__1.A__1.B,0.75,1,99.0,5,98.8,98.8,Low density,Protein structure,protein_lddt_max,70,75.0
8gfs__1__1.A__1.B,0.0,1,100.0,5,99.6,99.6,Low density,Protein structure,protein_lddt_max,70,0.0
8gja__1__1.A_1.B__1.G_1.H,1.0,1,74.0,116,71.91379310344827,71.91379310344827,Low density,Protein structure,protein_lddt_max,70,100.0
8gjb__1__1.B__1.G_1.H,1.0,1,97.0,100,89.9,89.9,Low density,Protein structure,protein_lddt_max,70,100.0
8gkf__1__1.A__1.J,0.75,1,97.0,15,92.13333333333334,92.13333333333334,Low density,Protein structure,protein_lddt_max,70,75.0
8gm5__1__1.A__1.D,0.75,1,76.0,20,74.1,74.1,Low density,Protein structure,protein_lddt_max,70,75.0
8gne__1__1.A__1.B,0.5,1,99.0,694,81.992795389049,81.992795389049,High density,Protein structure,protein_lddt_max,70,50.0
8gne__1__1.A__1.E,0.0,1,99.0,694,81.992795389049,81.992795389049,High density,Protein structure,protein_lddt_max,70,0.0
8gpc__1__1.A__1.C_1.D_1.E,1.0,1,100.0,362,84.80662983425414,84.80662983425414,High density,Protein structure,protein_lddt_max,70,100.0
8gpd__1__1.A__1.C_1.D_1.E,1.0,1,100.0,362,84.88397790055248,84.88397790055248,High density,Protein structure,protein_lddt_max,70,100.0
8gpe__1__1.A__1.C_1.D_1.E,1.0,1,100.0,359,84.91364902506963,84.91364902506963,High density,Protein structure,protein_lddt_max,70,100.0
8grw__1__1.A_1.B__1.C_1.D,0.0,1,90.0,104,85.5576923076923,85.5576923076923,Low density,Protein structure,protein_lddt_max,70,0.0
8gtg__1__1.A__1.C,0.5,1,93.0,22,77.18181818181819,77.18181818181819,Low density,Protein structure,protein_lddt_max,70,50.0
8gti__1__1.A__1.H,0.0,1,94.0,22,77.36363636363636,77.36363636363636,Low density,Protein structure,protein_lddt_max,70,0.0
8gtm__1__1.A__1.C,0.25,1,94.0,20,77.8,77.8,Low density,Protein structure,protein_lddt_max,70,25.0
8gtv__1__1.A_2.B__2.D,0.0,1,100.0,889,96.43869516310461,96.43869516310461,High density,Protein structure,protein_lddt_max,70,0.0
8gu1__1__1.A_1.B__1.D,0.0,1,99.0,114,74.16666666666667,74.16666666666667,Low density,Protein structure,protein_lddt_max,70,0.0
8gvj__1__1.A__1.B,0.0,1,95.0,2327,74.94714224323162,74.94714224323162,High density,Protein structure,protein_lddt_max,70,0.0
8gwd__1__2.A__2.B_2.C,0.5,1,99.0,34,93.11764705882354,93.11764705882354,Low density,Protein structure,protein_lddt_max,70,50.0
8gww__1__1.A__1.C,0.75,1,98.0,405,77.45679012345678,77.45679012345678,High density,Protein structure,protein_lddt_max,70,75.0
8gyd__1__1.A_1.B__1.K,0.0,1,99.0,582,76.84192439862542,76.84192439862542,High density,Protein structure,protein_lddt_max,70,0.0
8gyj__1__1.A_1.B__1.D_1.I,0.0,1,74.0,74,72.01351351351352,72.01351351351352,Low density,Protein structure,protein_lddt_max,70,0.0
8gzc__1__1.A__1.F,1.0,1,97.0,31,92.7741935483871,92.7741935483871,Low density,Protein structure,protein_lddt_max,70,100.0
8h4j__1__1.A_1.D__1.I_1.O,0.5,2,94.0,160,79.1,79.1,Low density,Protein structure,protein_lddt_max,70,50.0
8h53__1__1.A__1.E_1.F_1.P_1.Q,1.0,1,94.0,19,82.89473684210526,82.89473684210526,Low density,Protein structure,protein_lddt_max,70,100.0
8h59__1__1.A__1.B,0.0,1,83.0,868,76.15322580645162,76.15322580645162,High density,Protein structure,protein_lddt_max,70,0.0
8h5y__1__1.A__1.D_1.E,0.0,1,54.0,0,,54.0,No neighbours,Protein structure,protein_lddt_max,70,0.0
8h7r__1__1.A__1.B,0.25,1,90.0,906,80.19867549668874,80.19867549668874,High density,Protein structure,protein_lddt_max,70,25.0
8h99__1__1.B__1.H_1.J_1.K,1.0,1,100.0,66,91.92424242424242,91.92424242424242,Low density,Protein structure,protein_lddt_max,70,100.0
8haq__1__1.A__1.C,0.25,1,98.0,2844,79.4648382559775,79.4648382559775,High density,Protein structure,protein_lddt_max,70,25.0
8hcc__1__1.B__1.I_1.J_1.K,1.0,1,98.0,34,94.79411764705883,94.79411764705883,Low density,Protein structure,protein_lddt_max,70,100.0
8hch__1__1.C__1.J,0.0,1,99.0,34,96.55882352941177,96.55882352941177,Low density,Protein structure,protein_lddt_max,70,0.0
8hd3__1__1.A__1.C,0.0,1,92.0,337,77.77448071216617,77.77448071216617,High density,Protein structure,protein_lddt_max,70,0.0
8he2__1__1.A__1.B_1.C,0.0,1,70.0,3,70.0,70.0,Low density,Protein structure,protein_lddt_max,70,0.0
8he8__1__1.A__1.D_1.E,1.0,1,95.0,182,83.81868131868131,83.81868131868131,Low density,Protein structure,protein_lddt_max,70,100.0
8hf8__1__1.A__1.C,1.0,1,97.0,717,86.79637377963738,86.79637377963738,High density,Protein structure,protein_lddt_max,70,100.0
8hfh__1__1.A__1.B_1.C,0.75,1,89.0,360,73.70555555555555,73.70555555555555,High density,Protein structure,protein_lddt_max,70,75.0
