query_system,mean_success,n_proper_ligands,best_similarity,density,mean_similarity_above_threshold,visualisation_similarity,density_group,similarity_metric,similarity_column,threshold,mean_success_percent
8fly__1__1.A__1.K,0.5,1,100.0,9211,62.93746607317338,62.93746607317338,High density,Protein sequence,protein_fident_max,50,50.0
8flz__1__1.A__1.K,0.25,1,100.0,9211,62.96004776897188,62.96004776897188,High density,Protein sequence,protein_fident_max,50,25.0
8fm0__1__1.A__1.K,0.25,1,100.0,9210,63.10010857763301,63.10010857763301,High density,Protein sequence,protein_fident_max,50,25.0
8fm2__1__1.A__1.K,0.25,1,100.0,9210,63.110966340933764,63.110966340933764,High density,Protein sequence,protein_fident_max,50,25.0
8fm3__1__1.A__1.K,0.25,1,100.0,9210,62.96927252985885,62.96927252985885,High density,Protein sequence,protein_fident_max,50,25.0
8fm4__1__1.A__1.K,0.25,1,100.0,9209,63.02584428276686,63.02584428276686,High density,Protein sequence,protein_fident_max,50,25.0
8fm5__1__1.A__1.K,0.0,1,100.0,9211,63.08229291065031,63.08229291065031,High density,Protein sequence,protein_fident_max,50,0.0
8fm7__1__1.A__1.K,0.25,1,100.0,9208,63.05049956559513,63.05049956559513,High density,Protein sequence,protein_fident_max,50,25.0
8fm8__1__1.A__1.K,0.0,1,100.0,9211,63.041797850396264,63.041797850396264,High density,Protein sequence,protein_fident_max,50,0.0
8fo5__1__1.A_1.B__1.E,0.0,1,94.0,681,71.59618208516886,71.59618208516886,High density,Protein sequence,protein_fident_max,50,0.0
8fp1__1__1.A__1.B,0.75,1,97.0,41,56.90243902439025,56.90243902439025,Low density,Protein sequence,protein_fident_max,50,75.0
8fp5__1__1.A__1.C_1.D,0.75,1,100.0,537,93.8510242085661,93.8510242085661,High density,Protein sequence,protein_fident_max,50,75.0
8fqx__1__1.A__1.B_1.C,0.5,1,100.0,1061,95.44769085768144,95.44769085768144,High density,Protein sequence,protein_fident_max,50,50.0
8fsi__1__1.A__1.B_1.C_1.D_1.F,0.75,1,95.0,2,95.0,95.0,Low density,Protein sequence,protein_fident_max,50,75.0
8ftr__1__2.A__2.B,0.75,1,25.0,0,,25.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
8fts__1__2.A__2.B_2.C_2.D,0.75,1,27.0,0,,27.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
8fwp__1__1.A_1.B__1.D_1.E,0.25,1,48.0,0,,48.0,No neighbours,Protein sequence,protein_fident_max,50,25.0
8fwz__1__1.B__1.E,1.0,1,62.0,28,61.32142857142857,61.32142857142857,Low density,Protein sequence,protein_fident_max,50,100.0
8fx1__1__1.A__1.C,0.75,1,62.0,28,60.75,60.75,Low density,Protein sequence,protein_fident_max,50,75.0
8fx2__1__1.B__1.D,1.0,1,62.0,28,61.07142857142857,61.07142857142857,Low density,Protein sequence,protein_fident_max,50,100.0
8fx3__1__1.B__1.D,0.75,1,60.0,28,58.535714285714285,58.535714285714285,Low density,Protein sequence,protein_fident_max,50,75.0
8fxn__1__1.A__1.B,0.0,1,100.0,166,99.36746987951807,99.36746987951807,High density,Protein sequence,protein_fident_max,50,0.0
8fy7__1__1.A_1.B__1.C,1.0,1,100.0,837,97.26403823178016,97.26403823178016,High density,Protein sequence,protein_fident_max,50,100.0
8fz1__1__1.A__1.G_1.I_1.K,0.5,1,100.0,160,95.70625,95.70625,High density,Protein sequence,protein_fident_max,50,50.0
8g20__1__1.A__1.C_1.D_1.G,0.25,1,100.0,85,97.74117647058823,97.74117647058823,Low density,Protein sequence,protein_fident_max,50,25.0
8g3e__1__1.A__1.C,0.0,1,100.0,142,99.3943661971831,99.3943661971831,Low density,Protein sequence,protein_fident_max,50,0.0
8g3s__1__1.A__1.E,1.0,1,100.0,900,92.79444444444445,92.79444444444445,High density,Protein sequence,protein_fident_max,50,100.0
8g63__1__1.A__1.B,1.0,1,98.0,379,91.45118733509234,91.45118733509234,High density,Protein sequence,protein_fident_max,50,100.0
8g68__1__1.A__1.C,0.0,1,100.0,264,99.25378787878788,99.25378787878788,High density,Protein sequence,protein_fident_max,50,0.0
8g69__1__1.A__1.C,0.0,1,100.0,264,99.3030303030303,99.3030303030303,High density,Protein sequence,protein_fident_max,50,0.0
8g8x__1__1.A__1.C,1.0,1,98.0,338,76.90828402366864,76.90828402366864,High density,Protein sequence,protein_fident_max,50,100.0
8gb4__1__1.A__1.E_1.F_1.G,0.875,2,100.0,758,93.3825857519789,93.3825857519789,High density,Protein sequence,protein_fident_max,50,87.5
8gcz__1__1.A__1.N,0.25,1,100.0,9211,65.60254044077733,65.60254044077733,High density,Protein sequence,protein_fident_max,50,25.0
8gdk__1__1.A__1.O,0.75,1,100.0,9208,65.64248479582972,65.64248479582972,High density,Protein sequence,protein_fident_max,50,75.0
8gds__1__1.A__1.E,0.0,1,99.0,121,88.50413223140495,88.50413223140495,Low density,Protein sequence,protein_fident_max,50,0.0
8gem__1__1.A__1.B,0.5,1,100.0,108,60.425925925925924,60.425925925925924,Low density,Protein sequence,protein_fident_max,50,50.0
8geu__1__1.A__1.B,0.75,1,100.0,108,60.129629629629626,60.129629629629626,Low density,Protein sequence,protein_fident_max,50,75.0
8gev__1__1.A__1.B,0.75,1,100.0,108,60.425925925925924,60.425925925925924,Low density,Protein sequence,protein_fident_max,50,75.0
8gez__1__1.A__1.B,0.0,1,100.0,5,99.8,99.8,Low density,Protein sequence,protein_fident_max,50,0.0
8gf0__1__1.A__1.B,0.25,1,100.0,5,99.8,99.8,Low density,Protein sequence,protein_fident_max,50,25.0
8gfd__1__1.A__1.B,0.0,1,100.0,5,99.8,99.8,Low density,Protein sequence,protein_fident_max,50,0.0
8gff__1__1.A__1.B,0.0,1,100.0,5,99.8,99.8,Low density,Protein sequence,protein_fident_max,50,0.0
8gfg__1__1.A__1.B,0.0,1,100.0,5,99.8,99.8,Low density,Protein sequence,protein_fident_max,50,0.0
8gfh__1__1.A__1.B_1.C,0.375,2,100.0,10,99.8,99.8,Low density,Protein sequence,protein_fident_max,50,37.5
8gfq__1__1.A__1.B,0.75,1,100.0,5,99.8,99.8,Low density,Protein sequence,protein_fident_max,50,75.0
8gfs__1__1.A__1.B,0.0,1,100.0,5,99.8,99.8,Low density,Protein sequence,protein_fident_max,50,0.0
8gja__1__1.A_1.B__1.G_1.H,1.0,1,31.0,0,,31.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
8gjb__1__1.B__1.G_1.H,1.0,1,72.0,50,72.0,72.0,Low density,Protein sequence,protein_fident_max,50,100.0
8gkf__1__1.A__1.J,0.75,1,100.0,15,85.13333333333334,85.13333333333334,Low density,Protein sequence,protein_fident_max,50,75.0
8gm5__1__1.A__1.D,0.75,1,38.0,0,,38.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
8gne__1__1.A__1.B,0.5,1,99.0,572,78.95104895104895,78.95104895104895,High density,Protein sequence,protein_fident_max,50,50.0
8gne__1__1.A__1.E,0.0,1,99.0,572,78.95104895104895,78.95104895104895,High density,Protein sequence,protein_fident_max,50,0.0
8gpc__1__1.A__1.C_1.D_1.E,1.0,1,100.0,163,99.70552147239263,99.70552147239263,High density,Protein sequence,protein_fident_max,50,100.0
8gpd__1__1.A__1.C_1.D_1.E,1.0,1,100.0,163,99.70552147239263,99.70552147239263,High density,Protein sequence,protein_fident_max,50,100.0
8gpe__1__1.A__1.C_1.D_1.E,1.0,1,100.0,163,99.71165644171779,99.71165644171779,High density,Protein sequence,protein_fident_max,50,100.0
8grw__1__1.A_1.B__1.C_1.D,0.0,1,61.0,72,57.611111111111114,57.611111111111114,Low density,Protein sequence,protein_fident_max,50,0.0
8gtg__1__1.A__1.C,0.5,1,100.0,12,74.41666666666667,74.41666666666667,Low density,Protein sequence,protein_fident_max,50,50.0
8gti__1__1.A__1.H,0.0,1,100.0,12,74.41666666666667,74.41666666666667,Low density,Protein sequence,protein_fident_max,50,0.0
8gtm__1__1.A__1.C,0.25,1,100.0,12,74.41666666666667,74.41666666666667,Low density,Protein sequence,protein_fident_max,50,25.0
8gtv__1__1.A_2.B__2.D,0.0,1,100.0,836,97.33612440191388,97.33612440191388,High density,Protein sequence,protein_fident_max,50,0.0
8gu1__1__1.A_1.B__1.D,0.0,1,100.0,5,100.0,100.0,Low density,Protein sequence,protein_fident_max,50,0.0
8gvj__1__1.A__1.B,0.0,1,100.0,112,94.28571428571429,94.28571428571429,Low density,Protein sequence,protein_fident_max,50,0.0
8gwd__1__2.A__2.B_2.C,0.5,1,100.0,30,96.96666666666667,96.96666666666667,Low density,Protein sequence,protein_fident_max,50,50.0
8gww__1__1.A__1.C,0.75,1,98.0,74,93.91891891891892,93.91891891891892,Low density,Protein sequence,protein_fident_max,50,75.0
8gyd__1__1.A_1.B__1.K,0.0,1,100.0,67,92.44776119402985,92.44776119402985,Low density,Protein sequence,protein_fident_max,50,0.0
8gyj__1__1.A_1.B__1.D_1.I,0.0,1,34.0,0,,34.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
8gzc__1__1.A__1.F,1.0,1,100.0,36,92.83333333333333,92.83333333333333,Low density,Protein sequence,protein_fident_max,50,100.0
8h4j__1__1.A_1.D__1.I_1.O,0.5,2,99.0,8,99.0,99.0,Low density,Protein sequence,protein_fident_max,50,50.0
8h53__1__1.A__1.E_1.F_1.P_1.Q,1.0,1,63.0,4,62.25,62.25,Low density,Protein sequence,protein_fident_max,50,100.0
8h59__1__1.A__1.B,0.0,1,52.0,148,50.3445945945946,50.3445945945946,Low density,Protein sequence,protein_fident_max,50,0.0
8h5y__1__1.A__1.D_1.E,0.0,1,22.0,0,,22.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
8h7r__1__1.A__1.B,0.25,1,72.0,361,56.74792243767313,56.74792243767313,High density,Protein sequence,protein_fident_max,50,25.0
8h99__1__1.B__1.H_1.J_1.K,1.0,1,100.0,37,99.43243243243244,99.43243243243244,Low density,Protein sequence,protein_fident_max,50,100.0
8haq__1__1.A__1.C,0.25,1,98.0,243,80.33333333333333,80.33333333333333,High density,Protein sequence,protein_fident_max,50,25.0
8hcc__1__1.B__1.I_1.J_1.K,1.0,1,99.0,32,96.875,96.875,Low density,Protein sequence,protein_fident_max,50,100.0
8hch__1__1.C__1.J,0.0,1,100.0,32,98.8125,98.8125,Low density,Protein sequence,protein_fident_max,50,0.0
8hd3__1__1.A__1.C,0.0,1,100.0,186,97.93010752688173,97.93010752688173,High density,Protein sequence,protein_fident_max,50,0.0
8he2__1__1.A__1.B_1.C,0.0,1,27.0,0,,27.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
8he8__1__1.A__1.D_1.E,1.0,1,98.0,22,84.04545454545455,84.04545454545455,Low density,Protein sequence,protein_fident_max,50,100.0
8hf8__1__1.A__1.C,1.0,1,100.0,660,71.07878787878788,71.07878787878788,High density,Protein sequence,protein_fident_max,50,100.0
8hfh__1__1.A__1.B_1.C,0.75,1,95.0,5,93.8,93.8,Low density,Protein sequence,protein_fident_max,50,75.0
8hfn__1__1.A__1.C_1.D,0.0,1,97.0,2,97.0,97.0,Low density,Protein sequence,protein_fident_max,50,0.0
8hi5__1__1.A__1.B_1.C,0.5,2,50.0,8,50.0,50.0,Low density,Protein sequence,protein_fident_max,50,50.0
8hjg__1__1.A__1.E_1.F,1.0,1,28.0,0,,28.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
8hko__1__1.A__1.D_1.E_1.G_1.H,1.0,1,98.0,17,94.23529411764706,94.23529411764706,Low density,Protein sequence,protein_fident_max,50,100.0
8hlj__1__1.A__1.C,1.0,1,98.0,17,94.11764705882354,94.11764705882354,Low density,Protein sequence,protein_fident_max,50,100.0
8ho6__1__1.A__1.B_1.C,0.0,1,41.0,0,,41.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
8hp4__1__1.A_1.B__1.C_1.D,1.0,1,67.0,57,63.91228070175438,63.91228070175438,Low density,Protein sequence,protein_fident_max,50,100.0
8hpc__1__1.A_1.H__1.P,0.75,1,99.0,12,99.0,99.0,Low density,Protein sequence,protein_fident_max,50,75.0
8hrv__1__1.A_1.B_1.C__1.E_1.H,0.75,1,47.0,0,,47.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
8htg__1__1.A__1.F_1.G,1.0,1,81.0,33,78.72727272727273,78.72727272727273,Low density,Protein sequence,protein_fident_max,50,100.0
8hul__1__1.A__1.C,1.0,1,100.0,660,71.0030303030303,71.0030303030303,High density,Protein sequence,protein_fident_max,50,100.0
8hum__1__1.A__1.C,1.0,1,100.0,660,83.38939393939394,83.38939393939394,High density,Protein sequence,protein_fident_max,50,100.0
8huu__1__1.A__1.C,0.0,1,99.0,36,76.33333333333333,76.33333333333333,Low density,Protein sequence,protein_fident_max,50,0.0
8hx2__1__1.A__1.B_1.C,0.25,1,100.0,30,96.93333333333334,96.93333333333334,Low density,Protein sequence,protein_fident_max,50,25.0
8hxh__1__1.A__1.B_1.C,1.0,1,100.0,30,96.93333333333334,96.93333333333334,Low density,Protein sequence,protein_fident_max,50,100.0
8hxu__1__1.A__1.C_1.D_1.E,0.25,1,100.0,103,99.42718446601941,99.42718446601941,Low density,Protein sequence,protein_fident_max,50,25.0
8hy6__1__1.A__1.C_1.D_1.E,0.25,1,100.0,163,99.68711656441718,99.68711656441718,High density,Protein sequence,protein_fident_max,50,25.0
8hyk__1__1.A__1.B_1.C,0.25,1,33.0,0,,33.0,No neighbours,Protein sequence,protein_fident_max,50,25.0
8hym__1__2.A__2.B_2.C,1.0,1,100.0,30,97.0,97.0,Low density,Protein sequence,protein_fident_max,50,100.0
8hyp__1__2.A__2.B_2.C,0.5,1,100.0,30,96.93333333333334,96.93333333333334,Low density,Protein sequence,protein_fident_max,50,50.0
8hz7__1__1.A__1.B_1.C,1.0,1,100.0,30,96.9,96.9,Low density,Protein sequence,protein_fident_max,50,100.0
8i0d__1__1.A__1.B,0.0,1,48.0,0,,48.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
8i19__1__1.A__1.C_1.D_1.E,1.0,1,100.0,135,97.62222222222222,97.62222222222222,Low density,Protein sequence,protein_fident_max,50,100.0
8i1o__1__1.A__1.F,1.0,1,100.0,93,63.24731182795699,63.24731182795699,Low density,Protein sequence,protein_fident_max,50,100.0
8i2n__1__1.A__1.C,0.75,1,98.0,32,94.71875,94.71875,Low density,Protein sequence,protein_fident_max,50,75.0
8i2u__1__1.A__1.B_1.C,1.0,1,100.0,30,96.8,96.8,Low density,Protein sequence,protein_fident_max,50,100.0
8i4i__1__1.A__1.C,1.0,1,99.0,76,56.11842105263158,56.11842105263158,Low density,Protein sequence,protein_fident_max,50,100.0
8ie5__1__1.A__1.B,0.75,1,99.0,62,91.40322580645162,91.40322580645162,Low density,Protein sequence,protein_fident_max,50,75.0
8ie6__1__1.A__1.B,0.25,1,100.0,62,92.6774193548387,92.6774193548387,Low density,Protein sequence,protein_fident_max,50,25.0
8im3__1__2.C__2.K_2.L,0.0,1,86.0,2,86.0,86.0,Low density,Protein sequence,protein_fident_max,50,0.0
8in7__1__1.A__1.B,0.25,1,44.0,0,,44.0,No neighbours,Protein sequence,protein_fident_max,50,25.0
8ina__1__1.A__1.B_1.C,1.0,1,44.0,0,,44.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
8ind__1__1.A__1.B_1.C_1.D,0.5,2,45.0,0,,45.0,No neighbours,Protein sequence,protein_fident_max,50,50.0
8ino__1__1.A__1.B_1.C_1.D,0.5,2,45.0,0,,45.0,No neighbours,Protein sequence,protein_fident_max,50,50.0
8inv__1__1.A__1.B_1.C_1.D,0.5,2,44.0,0,,44.0,No neighbours,Protein sequence,protein_fident_max,50,50.0
8iqn__1__1.A__1.B,0.75,1,100.0,269,84.23048327137546,84.23048327137546,High density,Protein sequence,protein_fident_max,50,75.0
8iqt__1__1.A__1.B,1.0,1,100.0,269,84.23048327137546,84.23048327137546,High density,Protein sequence,protein_fident_max,50,100.0
8iqu__1__1.A__1.B,1.0,1,35.0,0,,35.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
8iui__1__1.A__1.C,0.0,1,64.0,394,57.48223350253807,57.48223350253807,High density,Protein sequence,protein_fident_max,50,0.0
8ivg__1__1.A__1.B_1.C,0.0,1,100.0,109,98.41284403669725,98.41284403669725,Low density,Protein sequence,protein_fident_max,50,0.0
8ivn__1__1.A_1.B__1.C,0.0,1,29.0,0,,29.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
8ivr__1__1.A__1.B,0.25,1,100.0,109,98.43119266055047,98.43119266055047,Low density,Protein sequence,protein_fident_max,50,25.0
8ivs__1__1.A_1.B__1.C,0.0,1,29.0,0,,29.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
8ivt__1__1.A_1.B__1.F,0.0,1,29.0,0,,29.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
8ivu__1__1.A_1.B__1.I,0.75,1,100.0,144,99.70833333333333,99.70833333333333,Low density,Protein sequence,protein_fident_max,50,75.0
8iw3__1__1.A_1.B__1.C,0.0,1,29.0,0,,29.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
8iw6__1__1.A_1.B__1.F,0.0,1,29.0,0,,29.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
8ix9__1__2.A__2.D_2.E_2.F,0.75,1,28.0,0,,28.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
8izc__1__1.A_1.B__1.I,0.25,1,100.0,130,89.67692307692307,89.67692307692307,Low density,Protein sequence,protein_fident_max,50,25.0
8j1g__1__1.B__1.H_1.I,0.75,2,23.0,0,,23.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
8j30__1__1.A__1.C,0.0,1,98.0,2,98.0,98.0,Low density,Protein sequence,protein_fident_max,50,0.0
8j3c__1__1.A__1.B_1.C,1.0,1,100.0,30,97.06666666666666,97.06666666666666,Low density,Protein sequence,protein_fident_max,50,100.0
8j40__1__1.A_2.A__1.D,0.0,1,70.0,24,60.541666666666664,60.541666666666664,Low density,Protein sequence,protein_fident_max,50,0.0
8j5e__1__1.A__1.B,0.0,1,24.0,0,,24.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
8j5f__1__2.A__2.B,0.25,1,26.0,0,,26.0,No neighbours,Protein sequence,protein_fident_max,50,25.0
8j5x__1__1.A__1.B,1.0,1,99.0,79,90.9367088607595,90.9367088607595,Low density,Protein sequence,protein_fident_max,50,100.0
8j7j__1__1.A_1.B__1.C,0.0,1,29.0,0,,29.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
8j8x__1__1.A__1.B_1.C,1.0,1,100.0,30,97.1,97.1,Low density,Protein sequence,protein_fident_max,50,100.0
8jby__1__1.A__1.C,1.0,1,98.0,22,74.0,74.0,Low density,Protein sequence,protein_fident_max,50,100.0
8jc5__1__1.A__1.E_1.F,1.0,1,94.0,3,92.33333333333333,92.33333333333333,Low density,Protein sequence,protein_fident_max,50,100.0
8jdb__1__1.A__1.B_1.C,0.75,2,29.0,0,,29.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
8jdg__1__1.A__1.B_1.C,0.75,2,28.0,0,,28.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
8jdn__1__1.A__1.B_1.C,1.0,2,28.0,0,,28.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
8jdo__1__1.A__1.B_1.C,0.75,2,28.0,0,,28.0,No neighbours,Protein sequence,protein_fident_max,50,75.0
8jdp__1__1.A__1.B_1.C,1.0,2,28.0,0,,28.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
8jdq__1__1.A__1.B_1.C,0.625,2,28.0,0,,28.0,No neighbours,Protein sequence,protein_fident_max,50,62.5
8jdr__1__1.A__1.B_1.C,1.0,2,28.0,0,,28.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
8jds__1__1.A__1.B_1.C_1.D,0.875,2,29.0,0,,29.0,No neighbours,Protein sequence,protein_fident_max,50,87.5
8jdt__1__1.A__1.B_1.C_1.D,1.0,2,28.0,0,,28.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
8jdv__1__1.A__1.B_1.C_1.D,1.0,1,29.0,0,,29.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
8jdx__1__1.A__1.B_1.C_1.D,1.0,2,29.0,0,,29.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
8jdy__1__1.A__1.B_1.C_1.D,1.0,2,28.0,0,,28.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
8jdz__1__1.A__1.B_1.C_1.D,1.0,2,28.0,0,,28.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
8jg8__1__1.A__1.B,1.0,1,100.0,299,93.93979933110369,93.93979933110369,High density,Protein sequence,protein_fident_max,50,100.0
8jjk__1__1.A__1.B_1.F_1.G_1.H,0.5,1,65.0,2,65.0,65.0,Low density,Protein sequence,protein_fident_max,50,50.0
8jk8__1__1.A__1.B_1.C_1.D,0.75,1,65.0,2,65.0,65.0,Low density,Protein sequence,protein_fident_max,50,75.0
8jkp__1__2.A__2.B_2.C_2.D_2.E,0.5,1,65.0,2,65.0,65.0,Low density,Protein sequence,protein_fident_max,50,50.0
8jkr__1__1.A__1.B_1.G_1.H_1.I,0.5,1,66.0,2,65.5,65.5,Low density,Protein sequence,protein_fident_max,50,50.0
8jm8__1__1.A__1.C_1.I,1.0,2,99.0,226,89.48672566371681,89.48672566371681,High density,Protein sequence,protein_fident_max,50,100.0
8jmo__1__1.A__1.D,0.25,1,56.0,3,55.666666666666664,55.666666666666664,Low density,Protein sequence,protein_fident_max,50,25.0
8jmp__1__1.A__1.D,0.0,1,56.0,3,56.0,56.0,Low density,Protein sequence,protein_fident_max,50,0.0
8jmz__1__1.A__1.C_1.E_1.J,0.5,1,100.0,341,75.15542521994135,75.15542521994135,High density,Protein sequence,protein_fident_max,50,50.0
8jot__1__1.A__1.B,0.0,1,100.0,188,60.61702127659574,60.61702127659574,High density,Protein sequence,protein_fident_max,50,0.0
8jqp__1__2.A__2.C_2.D_2.E,1.0,1,47.0,0,,47.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
8jqz__1__1.A_2.B__1.C,0.0,1,98.0,2,97.0,97.0,Low density,Protein sequence,protein_fident_max,50,0.0
8jt3__1__1.A_1.C__1.E,1.0,1,100.0,24,100.0,100.0,Low density,Protein sequence,protein_fident_max,50,100.0
8ju9__1__1.A_2.A_4.A__1.B,0.25,1,29.0,0,,29.0,No neighbours,Protein sequence,protein_fident_max,50,25.0
8jwy__1__1.A__1.B,1.0,1,100.0,558,72.53225806451613,72.53225806451613,High density,Protein sequence,protein_fident_max,50,100.0
8jya__1__1.B__1.G,0.0,1,80.0,14,79.28571428571429,79.28571428571429,Low density,Protein sequence,protein_fident_max,50,0.0
8jyc__1__1.A_1.B_1.C__1.T,0.0,1,100.0,14,93.57142857142857,93.57142857142857,Low density,Protein sequence,protein_fident_max,50,0.0
8jye__1__1.A_1.B_1.D__1.P,0.0,1,100.0,14,93.78571428571429,93.78571428571429,Low density,Protein sequence,protein_fident_max,50,0.0
8jyf__1__1.B__1.F,0.0,1,80.0,14,79.28571428571429,79.28571428571429,Low density,Protein sequence,protein_fident_max,50,0.0
8jyg__1__1.A_1.B__1.C_1.Y,0.5,1,100.0,42,99.97619047619048,99.97619047619048,Low density,Protein sequence,protein_fident_max,50,50.0
8k4c__1__1.B__1.G,0.75,1,100.0,347,96.02017291066282,96.02017291066282,High density,Protein sequence,protein_fident_max,50,75.0
8k5y__1__1.A__1.H,0.0,1,100.0,427,61.18501170960187,61.18501170960187,High density,Protein sequence,protein_fident_max,50,0.0
8k9y__1__1.A__1.C_1.E,0.25,1,78.0,3,78.0,78.0,Low density,Protein sequence,protein_fident_max,50,25.0
8ke1__1__2.A__2.B_2.C_2.D_2.E,1.0,1,100.0,180,95.75555555555556,95.75555555555556,High density,Protein sequence,protein_fident_max,50,100.0
8ke2__1__2.A__2.B_2.C_2.D_2.E,0.5,1,100.0,180,94.96666666666667,94.96666666666667,High density,Protein sequence,protein_fident_max,50,50.0
8ke4__1__2.A__2.B_2.C_2.D_2.E,0.5,2,100.0,180,96.07777777777778,96.07777777777778,High density,Protein sequence,protein_fident_max,50,50.0
8ogh__1__1.A_1.B__1.M_1.R,0.0,1,41.0,0,,41.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
8oku__1__1.A_1.B__1.C,0.0,1,56.0,9,54.888888888888886,54.888888888888886,Low density,Protein sequence,protein_fident_max,50,0.0
8oli__1__1.A__1.B_1.C,0.75,1,100.0,1061,95.44863336475024,95.44863336475024,High density,Protein sequence,protein_fident_max,50,75.0
8omp__1__1.A__1.B_1.C,0.0,1,100.0,1061,95.44863336475024,95.44863336475024,High density,Protein sequence,protein_fident_max,50,0.0
8onn__1__1.A__1.F,0.5,1,32.0,0,,32.0,No neighbours,Protein sequence,protein_fident_max,50,50.0
8oo2__1__1.A_1.B__1.C_1.D,0.0,1,44.0,0,,44.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
8ooj__1__1.B__1.H,0.5,1,100.0,319,95.07523510971787,95.07523510971787,High density,Protein sequence,protein_fident_max,50,50.0
8oov__1__1.A_1.B__1.D,1.0,1,100.0,324,66.38888888888889,66.38888888888889,High density,Protein sequence,protein_fident_max,50,100.0
8oq2__1__1.B__1.H_1.I,1.0,1,99.0,22,84.5909090909091,84.5909090909091,Low density,Protein sequence,protein_fident_max,50,100.0
8otv__1__1.A_1.B__1.F,0.0,1,22.0,0,,22.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
8ou2__1__1.A__1.C,1.0,1,100.0,25,97.4,97.4,Low density,Protein sequence,protein_fident_max,50,100.0
8ou3__1__1.A_1.C__1.E,1.0,1,100.0,89,98.92134831460675,98.92134831460675,Low density,Protein sequence,protein_fident_max,50,100.0
8ou5__1__1.A_1.C__1.E,1.0,1,100.0,89,98.96629213483146,98.96629213483146,Low density,Protein sequence,protein_fident_max,50,100.0
8ouk__1__1.A__1.B_1.C,1.0,1,40.0,0,,40.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
8oum__1__1.A__1.F_1.G,1.0,1,44.0,0,,44.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
8oun__1__1.A__1.C_1.D,1.0,1,45.0,0,,45.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
8ouu__1__1.A__1.F,0.0,1,99.0,112,94.08928571428571,94.08928571428571,Low density,Protein sequence,protein_fident_max,50,0.0
8ov7__1__1.A__1.B,0.0,1,99.0,112,93.34821428571429,93.34821428571429,Low density,Protein sequence,protein_fident_max,50,0.0
8ovr__1__1.A__1.B,0.0,1,31.0,0,,31.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
8ovs__1__1.A__1.C_1.F_1.I_1.Q_1.T,0.5,1,70.0,2,69.5,69.5,Low density,Protein sequence,protein_fident_max,50,50.0
8ozv__1__1.A_2.A__1.B_1.C,0.625,2,55.0,54,53.22222222222222,53.22222222222222,Low density,Protein sequence,protein_fident_max,50,62.5
8p0e__1__1.A__1.C,1.0,1,31.0,0,,31.0,No neighbours,Protein sequence,protein_fident_max,50,100.0
8p0m__1__1.C__1.L,0.0,1,98.0,38,76.28947368421052,76.28947368421052,Low density,Protein sequence,protein_fident_max,50,0.0
8p0o__1__1.A__1.H_1.P,0.0,1,71.0,2,70.5,70.5,Low density,Protein sequence,protein_fident_max,50,0.0
8p0p__1__1.A__1.C,0.0,1,71.0,2,70.5,70.5,Low density,Protein sequence,protein_fident_max,50,0.0
8p1e__1__1.D_1.E__1.P,0.0,1,100.0,694,89.4077809798271,89.4077809798271,High density,Protein sequence,protein_fident_max,50,0.0
8p1p__1__1.A__1.E,0.0,1,20.0,0,,20.0,No neighbours,Protein sequence,protein_fident_max,50,0.0
